tensor_id,layer_name,shannon_entropy,renyi_entropy,tsallis_entropy,local_entropy_mean,local_entropy_std,local_entropy_min,local_entropy_max,residual_entropy,entropy_stability,normalized_entropy,entropy_percentile,mean_absolute_weight,weight_variance,l2_norm_x,max_absolute_weight,sparsity,importance_score,shape,mean,std,minimum,maximum,dynamic_range,l1_norm,l2_norm_y,zero_ratio,non_zero_ratio,histogram,entropy_score,importance_score_norm,dynamic_range_norm,final_score,rank
43,model.layers.4.mlp.down_proj.weight,7.760250091552734,7.608354568481445,0.994875431060791,7.362124700734222,0.0683661915290445,6.711859703063965,7.561582565307617,7.454370498657227,0.0,0.9700312614440918,0.9154228855721394,122.63760375976562,3662.968994140625,328552.03125,255.0,0.0003310116881038,147542546500.56888,"(5767168, 1)",122.63760375976562,60.522464752197266,0.0,255.0,255.0,707216640.0,328552.03125,0.0003310116881038,0.9996690154075624,"[13741.0, 25521.0, 18519.0, 24088.0, 13249.0, 11299.0, 17228.0, 52193.0, 43003.0, 58999.0, 48900.0, 22541.0, 26077.0, 43129.0, 85987.0, 54971.0, 72058.0, 35726.0, 26260.0, 41255.0, 97598.0, 106512.0, 61552.0, 69488.0, 21854.0, 55104.0, 70300.0, 127060.0, 75096.0, 92715.0, 46119.0, 30273.0, 105530.0, 94808.0, 129963.0, 71713.0, 70405.0, 18158.0, 89508.0, 92347.0, 146714.0, 119608.0, 55048.0, 36204.0, 50027.0, 124333.0, 97032.0, 123030.0, 63036.0, 48746.0, 53614.0, 71816.0, 131802.0, 78242.0, 93387.0, 37343.0, 34600.0, 57277.0, 121145.0, 79510.0, 99750.0, 61966.0, 15123.0, 70973.0, 72036.0, 113177.0, 64625.0, 72538.0, 21891.0, 45384.0, 91951.0, 69803.0, 89985.0, 47185.0, 38328.0, 20909.0, 69256.0, 59925.0, 82334.0, 45699.0, 47023.0, 24019.0, 35475.0, 70457.0, 45195.0, 58930.0, 29275.0, 19819.0, 22606.0, 48270.0, 51576.0, 30078.0, 36479.0, 12486.0, 12525.0, 15138.0, 25633.0, 15450.0, 19881.0, 10654.0]",0.9986218239306038,1.0,1.0,0.999540607976868,1
25,model.layers.2.mlp.down_proj.weight,7.760571479797363,7.6092209815979,0.9948785305023192,7.362239835699174,0.0733615826302916,6.324585914611816,7.549346446990967,7.456711769104004,0.0,0.9700714349746704,0.9253731343283582,122.65966796875,3659.49072265625,328570.15625,255.0,0.0003289309388492,147437403216.17178,"(5767168, 1)",122.65966796875,60.49372482299805,0.0,255.0,255.0,707341376.0,328570.15625,0.0003289309388492,0.9996710419654846,"[13492.0, 25259.0, 18490.0, 24039.0, 13156.0, 11304.0, 16927.0, 52091.0, 42848.0, 58805.0, 49088.0, 22917.0, 26562.0, 43463.0, 85637.0, 55501.0, 70945.0, 35758.0, 26325.0, 41411.0, 97044.0, 106268.0, 61469.0, 70317.0, 21853.0, 55185.0, 70351.0, 127202.0, 75118.0, 92012.0, 46245.0, 30117.0, 106074.0, 94074.0, 130039.0, 71718.0, 70361.0, 18120.0, 89959.0, 92454.0, 146292.0, 118225.0, 55595.0, 36037.0, 50022.0, 123526.0, 97667.0, 123405.0, 63005.0, 49148.0, 54092.0, 71526.0, 132170.0, 78111.0, 93401.0, 37557.0, 34610.0, 57437.0, 121108.0, 79784.0, 99817.0, 62671.0, 15531.0, 71592.0, 71905.0, 112858.0, 64672.0, 72123.0, 21672.0, 45633.0, 91911.0, 70052.0, 89378.0, 47368.0, 38518.0, 20814.0, 69414.0, 59555.0, 81926.0, 46220.0, 47279.0, 23775.0, 36000.0, 70128.0, 45347.0, 58913.0, 29551.0, 19831.0, 22816.0, 48283.0, 51635.0, 29773.0, 36505.0, 12499.0, 12363.0, 15033.0, 25800.0, 15265.0, 19629.0, 10397.0]",0.9986857971172962,0.9992873697323864,1.0,0.9993243889498942,2
41,model.layers.4.mlp.gate_proj.weight,7.76271390914917,7.613166332244873,0.9948924779891968,7.365444017785856,0.0638908742458948,6.389486312866211,7.548705577850342,7.455690860748291,0.0,0.9703392386436462,0.9701492537313432,122.40984344482422,3669.424560546875,328118.71875,255.0,0.0003310116881038,147333509080.923,"(5767168, 1)",122.40984344482422,60.575775146484375,0.0,255.0,255.0,705896960.0,328118.71875,0.0003310116881038,0.9996690154075624,"[13693.0, 25133.0, 18566.0, 24101.0, 13482.0, 11417.0, 17607.0, 53088.0, 43370.0, 59006.0, 49005.0, 22951.0, 27079.0, 44164.0, 87156.0, 55944.0, 72613.0, 36325.0, 26698.0, 42039.0, 96979.0, 107098.0, 61680.0, 70480.0, 22119.0, 55375.0, 70972.0, 127238.0, 74932.0, 92139.0, 46092.0, 30267.0, 106594.0, 93986.0, 128818.0, 71612.0, 71138.0, 18044.0, 90671.0, 91468.0, 145981.0, 118697.0, 55901.0, 36635.0, 50184.0, 123575.0, 96148.0, 122311.0, 63942.0, 49849.0, 54601.0, 71084.0, 130587.0, 77008.0, 93373.0, 37782.0, 34517.0, 56899.0, 120201.0, 78417.0, 98812.0, 62165.0, 15203.0, 72083.0, 72038.0, 112454.0, 64329.0, 71525.0, 21764.0, 45511.0, 91112.0, 69363.0, 89028.0, 47275.0, 38434.0, 20847.0, 69158.0, 59553.0, 81699.0, 45741.0, 47383.0, 24076.0, 35692.0, 70597.0, 45009.0, 58675.0, 29594.0, 19985.0, 22531.0, 48495.0, 51377.0, 29903.0, 36140.0, 12429.0, 12381.0, 14971.0, 25933.0, 15232.0, 19223.0, 10617.0]",0.9991122533900095,0.9985832058304276,1.0,0.9992318197401456,3
34,model.layers.3.mlp.down_proj.weight,7.759186267852783,7.606539726257324,0.9948689937591552,7.360636755443093,0.0695862323813207,6.665286540985107,7.553235054016113,7.453227043151856,0.0,0.969898283481598,0.8905472636815921,122.64810180664062,3659.8515625,328546.0,255.0,0.0003102042537648,147429959356.23798,"(5767168, 1)",122.64810180664062,60.496707916259766,0.0,255.0,255.0,707272448.0,328546.0,0.0003102042537648,0.9996898174285888,"[13448.0, 25198.0, 18863.0, 24239.0, 13234.0, 11575.0, 17061.0, 52207.0, 43200.0, 58377.0, 48807.0, 22415.0, 26173.0, 43633.0, 85990.0, 55367.0, 71856.0, 35575.0, 26273.0, 41525.0, 96564.0, 106660.0, 61365.0, 69347.0, 21409.0, 54516.0, 70693.0, 127665.0, 75104.0, 91887.0, 45845.0, 30064.0, 106522.0, 94261.0, 130457.0, 71412.0, 70374.0, 18021.0, 89226.0, 92573.0, 147198.0, 119488.0, 55446.0, 36123.0, 49681.0, 124393.0, 97674.0, 123725.0, 62910.0, 48432.0, 54040.0, 71529.0, 132137.0, 78086.0, 93479.0, 37431.0, 34413.0, 57053.0, 121048.0, 79558.0, 100226.0, 61789.0, 15120.0, 70778.0, 72183.0, 114282.0, 64850.0, 72251.0, 21953.0, 45179.0, 91897.0, 70014.0, 89765.0, 47303.0, 37960.0, 20891.0, 69468.0, 59488.0, 81777.0, 46205.0, 47921.0, 23741.0, 35536.0, 70698.0, 45430.0, 59267.0, 29564.0, 19685.0, 22466.0, 48151.0, 50962.0, 30119.0, 36085.0, 12508.0, 12448.0, 15029.0, 25834.0, 15220.0, 19696.0, 10604.0]",0.99841006698771,0.9992369174383847,1.0,0.999215661475365,4
95,model.layers.10.mlp.gate_proj.weight,7.756764411926269,7.602351665496826,0.9948540925979614,7.357616955118084,0.0798339243045492,6.104855537414551,7.564013957977295,7.451155185699463,0.0,0.9695955514907836,0.8208955223880597,122.86371612548828,3646.024169921875,328892.34375,255.0,0.000306562957121,147286789206.5209,"(5767168, 1)",122.86371612548828,60.38231658935547,0.0,255.0,255.0,708515264.0,328892.34375,0.000306562957121,0.9996934533119202,"[13287.0, 24876.0, 18358.0, 23639.0, 12984.0, 11231.0, 16939.0, 51599.0, 42686.0, 58112.0, 47761.0, 22204.0, 26011.0, 42744.0, 85190.0, 54248.0, 70750.0, 35098.0, 25764.0, 40998.0, 96668.0, 105890.0, 61255.0, 69250.0, 21250.0, 54976.0, 70387.0, 127055.0, 75610.0, 91210.0, 45702.0, 30062.0, 106048.0, 95212.0, 131418.0, 71842.0, 69609.0, 17786.0, 90214.0, 92928.0, 148692.0, 119176.0, 54621.0, 35658.0, 50045.0, 125099.0, 98789.0, 124038.0, 63164.0, 49017.0, 54572.0, 72072.0, 133292.0, 78867.0, 92923.0, 37362.0, 34445.0, 57612.0, 121660.0, 80571.0, 100543.0, 62013.0, 14944.0, 71753.0, 72388.0, 114498.0, 64760.0, 71944.0, 21735.0, 45748.0, 92409.0, 70051.0, 90117.0, 47087.0, 38046.0, 20877.0, 69548.0, 59323.0, 81731.0, 46015.0, 47060.0, 23482.0, 35730.0, 70350.0, 45314.0, 59077.0, 29422.0, 19679.0, 22529.0, 48320.0, 51414.0, 30029.0, 36117.0, 12346.0, 12752.0, 15227.0, 26266.0, 15624.0, 19782.0, 10592.0]",0.9979279901105427,0.9982665522582194,1.0,0.9987315141229206,5
178,model.layers.19.mlp.down_proj.weight,7.758213043212891,7.605325698852539,0.9948646426200868,7.3610003013163805,0.0625706204033629,6.415999412536621,7.536727905273437,7.451850414276123,0.0,0.9697766304016112,0.8407960199004975,122.5995864868164,3654.441162109375,328399.9375,255.0,0.0003266767889726,147085935828.36316,"(5767168, 1)",122.5995864868164,60.45197296142578,0.0,255.0,255.0,706992000.0,328399.9375,0.0003266767889726,0.999673306941986,"[13396.0, 25391.0, 18421.0, 24256.0, 13199.0, 11480.0, 17094.0, 52491.0, 42729.0, 58632.0, 48419.0, 22765.0, 26138.0, 43225.0, 86010.0, 55076.0, 71885.0, 35663.0, 26076.0, 41075.0, 97120.0, 106772.0, 61980.0, 69747.0, 21778.0, 54670.0, 70544.0, 127302.0, 75916.0, 91728.0, 46025.0, 29849.0, 106156.0, 94480.0, 129935.0, 72119.0, 70343.0, 17952.0, 90213.0, 92256.0, 146887.0, 119602.0, 55229.0, 35772.0, 49352.0, 124692.0, 97832.0, 124131.0, 63264.0, 48976.0, 53734.0, 71665.0, 131863.0, 78631.0, 93265.0, 37386.0, 34300.0, 57492.0, 121805.0, 79802.0, 100380.0, 61935.0, 14932.0, 71617.0, 72010.0, 113836.0, 65284.0, 72184.0, 21689.0, 45234.0, 91773.0, 69621.0, 89560.0, 47472.0, 37990.0, 21110.0, 69175.0, 60225.0, 81322.0, 46138.0, 46889.0, 23839.0, 35417.0, 70038.0, 45386.0, 58399.0, 29263.0, 19453.0, 22351.0, 48147.0, 51465.0, 30281.0, 35784.0, 12226.0, 12321.0, 15078.0, 25948.0, 15213.0, 19536.0, 10661.0]",0.9982163440291946,0.996905227115597,1.0,0.9983738570482639,6
77,model.layers.8.mlp.gate_proj.weight,7.75650691986084,7.601716995239258,0.99485182762146,7.3570635963485325,0.0827543860183828,5.4065399169921875,7.567838668823242,7.450156211853027,0.0,0.969563364982605,0.8109452736318408,122.83781433105467,3643.2177734375,328812.21875,255.0,0.0003197409969288,147104607665.98163,"(5767168, 1)",122.83781433105467,60.359073638916016,0.0,255.0,255.0,708369408.0,328812.21875,0.0003197409969288,0.9996802806854248,"[13167.0, 24870.0, 18529.0, 23372.0, 13058.0, 11113.0, 16733.0, 51413.0, 42215.0, 58010.0, 47690.0, 22484.0, 25868.0, 43039.0, 85120.0, 54975.0, 70960.0, 35432.0, 25874.0, 41043.0, 96482.0, 106108.0, 61260.0, 69333.0, 21447.0, 54486.0, 69824.0, 127011.0, 75054.0, 91809.0, 46023.0, 29991.0, 106259.0, 95150.0, 131052.0, 71908.0, 69558.0, 17851.0, 89578.0, 93210.0, 149668.0, 119265.0, 55437.0, 36212.0, 49575.0, 125040.0, 99240.0, 124379.0, 63158.0, 49214.0, 53721.0, 71309.0, 133321.0, 79354.0, 93751.0, 37563.0, 33819.0, 57216.0, 121749.0, 80537.0, 101001.0, 62439.0, 14988.0, 71117.0, 72170.0, 114086.0, 65243.0, 71919.0, 21832.0, 45496.0, 91830.0, 70008.0, 89930.0, 47585.0, 38639.0, 20530.0, 68662.0, 59964.0, 81560.0, 46370.0, 47350.0, 23410.0, 35687.0, 70372.0, 45000.0, 58338.0, 29242.0, 19897.0, 22489.0, 48272.0, 50947.0, 30243.0, 36459.0, 12533.0, 12606.0, 15258.0, 25995.0, 15418.0, 19738.0, 10658.0]",0.9978767356286231,0.9970317793411166,1.0,0.9983028383232466,7
167,model.layers.18.mlp.gate_proj.weight,7.760408401489258,7.608843803405762,0.9948771595954896,7.362895559307865,0.0713297448194164,6.060400485992432,7.548679351806641,7.453730583190918,0.0,0.9700510501861572,0.9203980099502488,122.43170928955078,3660.302490234375,328086.5,255.0,0.0003181804204359,146980948163.48016,"(5767168, 1)",122.43170928955078,60.50043487548828,0.0,255.0,255.0,706022016.0,328086.5,0.0003181804204359,0.999681830406189,"[13628.0, 25515.0, 18601.0, 24153.0, 13336.0, 11336.0, 17344.0, 53503.0, 42855.0, 58974.0, 48539.0, 22664.0, 26711.0, 44247.0, 86219.0, 55305.0, 71844.0, 35615.0, 26576.0, 41852.0, 98131.0, 106624.0, 61507.0, 69960.0, 21965.0, 55136.0, 71642.0, 127400.0, 75235.0, 91542.0, 46398.0, 30543.0, 107139.0, 94396.0, 129469.0, 71126.0, 70295.0, 17899.0, 91414.0, 92728.0, 146397.0, 118876.0, 54906.0, 35729.0, 50288.0, 125093.0, 96962.0, 122902.0, 63254.0, 48798.0, 54794.0, 71915.0, 130985.0, 77233.0, 92735.0, 37297.0, 34408.0, 57734.0, 120964.0, 79161.0, 99395.0, 62089.0, 15419.0, 72243.0, 72451.0, 113068.0, 63790.0, 71558.0, 21353.0, 45583.0, 91853.0, 69239.0, 89405.0, 47065.0, 37977.0, 20853.0, 69854.0, 59477.0, 81352.0, 45819.0, 46946.0, 24131.0, 35821.0, 69711.0, 45043.0, 58694.0, 29228.0, 20004.0, 22809.0, 48653.0, 50708.0, 29388.0, 35812.0, 12377.0, 12561.0, 15124.0, 25680.0, 15053.0, 19089.0, 10696.0]",0.9986533359454137,0.996193651591295,1.0,0.9982823291789029,8
185,model.layers.20.mlp.gate_proj.weight,7.76072883605957,7.60939359664917,0.9948791265487672,7.362835588568652,0.0741956085432343,5.4298481941223145,7.560638427734375,7.453850746154785,0.0,0.9700911045074464,0.9303482587064676,122.5059051513672,3656.3330078125,328210.6875,255.0,0.0003200877690687,146965856779.27042,"(5767168, 1)",122.5059051513672,60.467620849609375,0.0,255.0,255.0,706451840.0,328210.6875,0.0003200877690687,0.9996799230575562,"[13538.0, 25631.0, 18638.0, 23800.0, 13429.0, 11423.0, 16853.0, 52592.0, 43118.0, 58684.0, 48354.0, 22868.0, 26633.0, 43602.0, 86015.0, 55251.0, 71571.0, 36014.0, 26525.0, 41799.0, 97176.0, 107086.0, 61684.0, 69675.0, 21991.0, 55486.0, 70937.0, 127000.0, 75328.0, 92280.0, 46333.0, 30343.0, 106945.0, 94228.0, 128889.0, 71626.0, 70169.0, 18108.0, 90642.0, 92720.0, 146831.0, 118631.0, 55329.0, 36048.0, 49964.0, 124740.0, 97296.0, 122942.0, 63454.0, 49594.0, 54601.0, 72184.0, 131428.0, 77071.0, 92782.0, 38195.0, 34779.0, 57633.0, 121121.0, 78888.0, 100004.0, 61903.0, 15228.0, 71903.0, 72113.0, 112728.0, 64761.0, 71948.0, 21963.0, 45662.0, 91270.0, 69121.0, 89183.0, 47473.0, 38317.0, 21074.0, 70086.0, 59608.0, 81657.0, 45799.0, 46836.0, 24011.0, 35792.0, 69869.0, 44770.0, 58427.0, 29470.0, 19815.0, 22548.0, 47997.0, 50788.0, 29912.0, 35712.0, 12253.0, 12503.0, 15058.0, 25753.0, 15115.0, 19522.0, 10721.0]",0.9987171193006918,0.9960913666262616,1.0,0.9982694953089846,9
86,model.layers.9.mlp.gate_proj.weight,7.756433486938477,7.601722717285156,0.99485182762146,7.357607907869599,0.077950828166753,5.9399871826171875,7.565248966217041,7.450066089630127,0.0,0.9695541858673096,0.8059701492537313,122.77899932861328,3645.546875,328708.09375,255.0,0.0003200877690687,147081530200.29382,"(5767168, 1)",122.77899932861328,60.37836456298828,0.0,255.0,255.0,708029248.0,328708.09375,0.0003200877690687,0.9996799230575562,"[13373.0, 25163.0, 18290.0, 23861.0, 13217.0, 11068.0, 17053.0, 51858.0, 42351.0, 58214.0, 47723.0, 22248.0, 26238.0, 43021.0, 85322.0, 55045.0, 70979.0, 34948.0, 25961.0, 41031.0, 97079.0, 106704.0, 60507.0, 68529.0, 21525.0, 54934.0, 70482.0, 127368.0, 75591.0, 91336.0, 45621.0, 30082.0, 106303.0, 95244.0, 130982.0, 71867.0, 69547.0, 18044.0, 89856.0, 92921.0, 148859.0, 119311.0, 54670.0, 35692.0, 49519.0, 125046.0, 98513.0, 124030.0, 63154.0, 48909.0, 54269.0, 72322.0, 133325.0, 78835.0, 93127.0, 37526.0, 34569.0, 57533.0, 122006.0, 79907.0, 100705.0, 61414.0, 15003.0, 71737.0, 72389.0, 114434.0, 65424.0, 71756.0, 21877.0, 45284.0, 92019.0, 70694.0, 89888.0, 47139.0, 37961.0, 20755.0, 69551.0, 59602.0, 81900.0, 45823.0, 46997.0, 23947.0, 35787.0, 70437.0, 45404.0, 58317.0, 29300.0, 19544.0, 22449.0, 48264.0, 51341.0, 29973.0, 36051.0, 12353.0, 12568.0, 15131.0, 26183.0, 15423.0, 19163.0, 10573.0]",0.9978621186097053,0.9968753670638776,1.0,0.9982458285578609,10
177,model.layers.19.mlp.up_proj.weight,7.75947380065918,7.607402801513672,0.9948720335960388,7.362226351926273,0.0693272977672947,6.234361171722412,7.588385105133057,7.455018043518066,0.0,0.9699342250823976,0.900497512437811,122.58230590820312,3651.2900390625,328332.125,255.0,0.0003173134464304,146909427783.01715,"(5767168, 1)",122.58230590820312,60.425907135009766,0.0,255.0,255.0,706886208.0,328332.125,0.0003173134464304,0.9996826648712158,"[13431.0, 25201.0, 18644.0, 24229.0, 13361.0, 11408.0, 17125.0, 52234.0, 42510.0, 58723.0, 48698.0, 22657.0, 26493.0, 43699.0, 85188.0, 55439.0, 71710.0, 35700.0, 26332.0, 40984.0, 97262.0, 105988.0, 61473.0, 69621.0, 21594.0, 55244.0, 71179.0, 127074.0, 74887.0, 91797.0, 46103.0, 30505.0, 106033.0, 94327.0, 130288.0, 72152.0, 70173.0, 17871.0, 90671.0, 92555.0, 146153.0, 118963.0, 55337.0, 35989.0, 50107.0, 124913.0, 97048.0, 124374.0, 63215.0, 49423.0, 54803.0, 71798.0, 131995.0, 78247.0, 93247.0, 37457.0, 34277.0, 58055.0, 121112.0, 79683.0, 100561.0, 62469.0, 15258.0, 71551.0, 72530.0, 112827.0, 64553.0, 72518.0, 21561.0, 45505.0, 91988.0, 69483.0, 90091.0, 47272.0, 38542.0, 20810.0, 69050.0, 59584.0, 81312.0, 46105.0, 46864.0, 23714.0, 35342.0, 70145.0, 44856.0, 58877.0, 29344.0, 19934.0, 22574.0, 48261.0, 50939.0, 29718.0, 35924.0, 12416.0, 12461.0, 14981.0, 25302.0, 15247.0, 19373.0, 10567.0]",0.9984673011591869,0.995708907480804,1.0,0.9980587362133303,11
32,model.layers.3.mlp.gate_proj.weight,7.761409759521484,7.610678672790527,0.99488365650177,7.36360680591315,0.0714576533001224,5.992582321166992,7.5482892990112305,7.453785419464111,0.0,0.9701762199401855,0.9502487562189056,122.3235092163086,3661.7265625,327869.21875,255.0,0.0003233822935726,146810129606.71436,"(5767168, 1)",122.3235092163086,60.512203216552734,0.0,255.0,255.0,705398080.0,327869.21875,0.0003233822935726,0.9996766448020936,"[13741.0, 25368.0, 19051.0, 24185.0, 13484.0, 11629.0, 17528.0, 53194.0, 43841.0, 58862.0, 48722.0, 22807.0, 26733.0, 43646.0, 86193.0, 55755.0, 71743.0, 35805.0, 26637.0, 41967.0, 97889.0, 106831.0, 62041.0, 70640.0, 21791.0, 55636.0, 70935.0, 127084.0, 75723.0, 92812.0, 46647.0, 30692.0, 106990.0, 94647.0, 129722.0, 71661.0, 70809.0, 17951.0, 90055.0, 92146.0, 146443.0, 118989.0, 55393.0, 36482.0, 50044.0, 123554.0, 96970.0, 122619.0, 63433.0, 49526.0, 54049.0, 71539.0, 131187.0, 77096.0, 93244.0, 37806.0, 34789.0, 57462.0, 120682.0, 78728.0, 99386.0, 62368.0, 15170.0, 70967.0, 71179.0, 112785.0, 64703.0, 72881.0, 21600.0, 45448.0, 90996.0, 69411.0, 88762.0, 47324.0, 38042.0, 21046.0, 69109.0, 59217.0, 80608.0, 45748.0, 47252.0, 23493.0, 35545.0, 69875.0, 44940.0, 59026.0, 29596.0, 19775.0, 22421.0, 48052.0, 51118.0, 30067.0, 35932.0, 12369.0, 12496.0, 14595.0, 25473.0, 15162.0, 19216.0, 10387.0]",0.998852658930657,0.9950358936372858,1.0,0.9979628508559809,12
59,model.layers.6.mlp.gate_proj.weight,7.756982326507568,7.602507591247559,0.9948546290397644,7.358166900844398,0.0792753379062835,6.004777431488037,7.54319953918457,7.449913024902344,0.0,0.969622790813446,0.8308457711442786,122.7409896850586,3644.011962890625,328609.46875,255.0,0.0003119382017757,146931189310.35925,"(5767168, 1)",122.7409896850586,60.36565017700195,0.0,255.0,255.0,707813632.0,328609.46875,0.0003119382017757,0.9996880888938904,"[13384.0, 24853.0, 18588.0, 23715.0, 13276.0, 11409.0, 17043.0, 51648.0, 42460.0, 57776.0, 48192.0, 22458.0, 26255.0, 42784.0, 85104.0, 55196.0, 70984.0, 35216.0, 25908.0, 40957.0, 96517.0, 105375.0, 61224.0, 69783.0, 21538.0, 54503.0, 70367.0, 127894.0, 75422.0, 91895.0, 46094.0, 30161.0, 106291.0, 95316.0, 130363.0, 72040.0, 69712.0, 17760.0, 89398.0, 93056.0, 148690.0, 120169.0, 55756.0, 35953.0, 49684.0, 124524.0, 99307.0, 124373.0, 63582.0, 48925.0, 53727.0, 71375.0, 133232.0, 78612.0, 93493.0, 37684.0, 34326.0, 57121.0, 121856.0, 80317.0, 100593.0, 62053.0, 15177.0, 70911.0, 72593.0, 113638.0, 65245.0, 72453.0, 21871.0, 45411.0, 91271.0, 70068.0, 89344.0, 47544.0, 38501.0, 20665.0, 69501.0, 59570.0, 81296.0, 46194.0, 47736.0, 23534.0, 35449.0, 69741.0, 45134.0, 59075.0, 29271.0, 19662.0, 22649.0, 47802.0, 51314.0, 29982.0, 36140.0, 12633.0, 12514.0, 14830.0, 25876.0, 15278.0, 19428.0, 10600.0]",0.9979713665887601,0.9958564007148455,1.0,0.9979425891012018,13
176,model.layers.19.mlp.gate_proj.weight,7.760992050170898,7.610166072845459,0.9948818683624268,7.363508626903323,0.0651243512845752,6.397209644317627,7.574902057647705,7.4536519050598145,0.0,0.9701240062713624,0.945273631840796,122.3440170288086,3660.515380859375,327899.84375,255.0,0.000322862091707,146799961556.58817,"(5767168, 1)",122.3440170288086,60.502193450927734,0.0,255.0,255.0,705513344.0,327899.84375,0.000322862091707,0.9996771216392516,"[13713.0, 25531.0, 18738.0, 24201.0, 13487.0, 11465.0, 17515.0, 52969.0, 43722.0, 58615.0, 48992.0, 22935.0, 26722.0, 44095.0, 86764.0, 55490.0, 72367.0, 36005.0, 26719.0, 41800.0, 97825.0, 106836.0, 61632.0, 70258.0, 21777.0, 55030.0, 71247.0, 127399.0, 75236.0, 92350.0, 46472.0, 30445.0, 107017.0, 94429.0, 130046.0, 71723.0, 69980.0, 17893.0, 91213.0, 92614.0, 145443.0, 118821.0, 55468.0, 36086.0, 49843.0, 124490.0, 96355.0, 122173.0, 63476.0, 49275.0, 54413.0, 72290.0, 130570.0, 77281.0, 92416.0, 37774.0, 34611.0, 57809.0, 121475.0, 78675.0, 99204.0, 62062.0, 15209.0, 71532.0, 72328.0, 113026.0, 64450.0, 71643.0, 21703.0, 45705.0, 91678.0, 69216.0, 88888.0, 47212.0, 38562.0, 20953.0, 69994.0, 59329.0, 81115.0, 45849.0, 47166.0, 23771.0, 36168.0, 69603.0, 44235.0, 58537.0, 29624.0, 19903.0, 22840.0, 47945.0, 50940.0, 29616.0, 35986.0, 12119.0, 12541.0, 14784.0, 25324.0, 15005.0, 19029.0, 10363.0]",0.9987695127710986,0.9949669775831215,1.0,0.9979121634514067,14
168,model.layers.18.mlp.up_proj.weight,7.758679389953613,7.60626745223999,0.9948680400848388,7.361568526661193,0.068726405494856,6.396771430969238,7.534441947937012,7.45146369934082,0.0,0.9698349237442015,0.8606965174129353,122.61315155029295,3647.29296875,328361.28125,255.0,0.0003440163272898,146794646092.27008,"(5767168, 1)",122.61315155029295,60.392822265625,0.0,255.0,255.0,707072064.0,328361.28125,0.0003440163272898,0.9996559619903564,"[13416.0, 24919.0, 18332.0, 24061.0, 13359.0, 11367.0, 17055.0, 52235.0, 43010.0, 58602.0, 48390.0, 22635.0, 26253.0, 43246.0, 85642.0, 54804.0, 71792.0, 35337.0, 26240.0, 41207.0, 96946.0, 106585.0, 61401.0, 69747.0, 21603.0, 54326.0, 71010.0, 126864.0, 74895.0, 91937.0, 46300.0, 30513.0, 107073.0, 93858.0, 129836.0, 71620.0, 70617.0, 17955.0, 90565.0, 92610.0, 147148.0, 119807.0, 55662.0, 36080.0, 49704.0, 124752.0, 97568.0, 123630.0, 63595.0, 49435.0, 54145.0, 71736.0, 132075.0, 78184.0, 93664.0, 37934.0, 34690.0, 57201.0, 121393.0, 79268.0, 101158.0, 62839.0, 15248.0, 71532.0, 71911.0, 113696.0, 64802.0, 72052.0, 21867.0, 45418.0, 92454.0, 69407.0, 89739.0, 47411.0, 38276.0, 21119.0, 69447.0, 59180.0, 81245.0, 46085.0, 47103.0, 23736.0, 35382.0, 70166.0, 44955.0, 58609.0, 29307.0, 19690.0, 22343.0, 48541.0, 50830.0, 29673.0, 35798.0, 12314.0, 12404.0, 14805.0, 25703.0, 15143.0, 19471.0, 10475.0]",0.9983091715908936,0.9949309509288162,1.0,0.99774670750657,15
186,model.layers.20.mlp.up_proj.weight,7.7589874267578125,7.606502532958984,0.9948688745498656,7.361145276787945,0.0723261204071399,5.972539901733398,7.559609413146973,7.451835632324219,0.0,0.9698734283447266,0.8805970149253731,122.55973815917967,3649.46923828125,328265.4375,255.0,0.0003391612553969,146776108812.34262,"(5767168, 1)",122.55973815917967,60.41083526611328,0.0,255.0,255.0,706761984.0,328265.4375,0.0003391612553969,0.999660849571228,"[13565.0, 25305.0, 18640.0, 24034.0, 13423.0, 11548.0, 17092.0, 52378.0, 43026.0, 58291.0, 48532.0, 22408.0, 26154.0, 42909.0, 85311.0, 55243.0, 71568.0, 35616.0, 26249.0, 41036.0, 97364.0, 105812.0, 61981.0, 70203.0, 21677.0, 55133.0, 70654.0, 127538.0, 75617.0, 91594.0, 45933.0, 30181.0, 106763.0, 94555.0, 130550.0, 72177.0, 70878.0, 18205.0, 89968.0, 92673.0, 147305.0, 119218.0, 55238.0, 36105.0, 50207.0, 124661.0, 96651.0, 123654.0, 63774.0, 49504.0, 54085.0, 71555.0, 131641.0, 78009.0, 94207.0, 37687.0, 34395.0, 57512.0, 121244.0, 79456.0, 100048.0, 62347.0, 15085.0, 71441.0, 72383.0, 113377.0, 65226.0, 71937.0, 22162.0, 45397.0, 91901.0, 69957.0, 88971.0, 47417.0, 38015.0, 21067.0, 69583.0, 59669.0, 81424.0, 46062.0, 47304.0, 23657.0, 35196.0, 70082.0, 44963.0, 58495.0, 28939.0, 19554.0, 22615.0, 48007.0, 50973.0, 29746.0, 35719.0, 12128.0, 12566.0, 14869.0, 25751.0, 15269.0, 19442.0, 10532.0]",0.9983704871377829,0.994805310695764,1.0,0.9977252659445156,16
